reference;designation;designation_en;marque_compatible;categorie;categorie_code;sous_categorie;poids_grammes;page_catalogue;fournisseur_code;source
36SC992P00016;Came servo - moteur AHC 3;Disk cam for AHC3;SCHINDLER;Porte cabine;PORTES_CABINE;992;32;474;SODIMAS;catalogue_sodimas_2019
36SC992P00017;Levier came servo - moteur AHC2- Lever with roller for kdw.;Générateur impulsion IG10000;SCHINDLER;Porte cabine;PORTES_CABINE;992;120;474;SODIMAS;catalogue_sodimas_2019
36SC992P00018;Levier came servo - moteur AHC2- Lever with roller for kdw.;Générateur impulsion IG10000;SCHINDLER;Porte cabine;PORTES_CABINE;992;120;474;SODIMAS;catalogue_sodimas_2019
36SC992P00019;Parallèlogramme complet pour;Door lever QKS9.;SCHINDLER;Porte cabine;PORTES_CABINE;992;900;474;SODIMAS;catalogue_sodimas_2019
36SC992P00020;Parallèlogramme complet pour;Door lever QKS9.;SCHINDLER;Porte cabine;PORTES_CABINE;992;900;474;SODIMAS;catalogue_sodimas_2019
36SC992P00021;Roue manivelle QKS9 équipée;WHEEL FOR QKS9 DOOR -;SCHINDLER;Porte cabine;PORTES_CABINE;992;350;475;SODIMAS;catalogue_sodimas_2019
36SC992P00022;Roue manivelle QKS9 équipée;WHEEL FOR QKS9 DOOR -;SCHINDLER;Porte cabine;PORTES_CABINE;992;350;475;SODIMAS;catalogue_sodimas_2019
36SC992P00023;Poulie contrepoids porte Varidor;counterweight pulley Varidor 20;SCHINDLER;Porte cabine;PORTES_CABINE;992;16;475;SODIMAS;catalogue_sodimas_2019
36SC992P00024;Poulie contrepoids porte Varidor;counterweight pulley Varidor 20;SCHINDLER;Porte cabine;PORTES_CABINE;992;16;475;SODIMAS;catalogue_sodimas_2019
36SC992P00025;Ressort gauche porte QKS6/QKS9;SPRING LEFT -QKS6/QKS9;SCHINDLER;Porte cabine;PORTES_CABINE;992;232;475;SODIMAS;catalogue_sodimas_2019
36SC992P00026;Ressort gauche porte QKS6/QKS9;SPRING LEFT -QKS6/QKS9;SCHINDLER;Porte cabine;PORTES_CABINE;992;232;475;SODIMAS;catalogue_sodimas_2019
36SC992P00027;Capteur fin de course operateur;Sensor for VARIDOR 30;SCHINDLER;Porte cabine;PORTES_CABINE;992;82;475;SODIMAS;catalogue_sodimas_2019
36SE012P00001;Galet Ø 56/50*16 SELCOM/;Roller diam 56/50*16 Selcom;SELCOM-WITTUR;Porte cabine;PORTES_CABINE;012;67;515;SODIMAS;catalogue_sodimas_2019
36SE012P00002;Galet Ø 56/50*16 SELCOM/;Roller diam 56/50*16 Selcom;SELCOM-WITTUR;Porte cabine;PORTES_CABINE;012;67;515;SODIMAS;catalogue_sodimas_2019
36SE022P00001;Kit 4 patins + visserie;Complete standart shoe;SELCOM-WITTUR;Porte cabine;PORTES_CABINE;022;255;516;SODIMAS;catalogue_sodimas_2019
36SE022P00002;Kit 4 patins + visserie;Complete standart shoe;SELCOM-WITTUR;Porte cabine;PORTES_CABINE;022;255;516;SODIMAS;catalogue_sodimas_2019
36SE032P00001;Pièce SELCOM-WITTUR 36SE032P00001;;SELCOM-WITTUR;Porte cabine;PORTES_CABINE;032;70;517;SODIMAS;catalogue_sodimas_2019
36SE032P00002;Pièce SELCOM-WITTUR 36SE032P00002;;SELCOM-WITTUR;Porte cabine;PORTES_CABINE;032;70;517;SODIMAS;catalogue_sodimas_2019
36SE072P00001;Contact kf9074-SELCOM;KF 9074 contact with bridge;SELCOM-WITTUR;Porte cabine;PORTES_CABINE;072;30;518;SODIMAS;catalogue_sodimas_2019
36SL012P00001;Butèe courbhane diam 24mm-;Stopper diam 24mm for DYN CABY;SLYCMA;Porte cabine;PORTES_CABINE;012;4;531;SODIMAS;catalogue_sodimas_2019
36SL012P00002;Butèe courbhane diam 24mm-;Stopper diam 24mm for DYN CABY;SLYCMA;Porte cabine;PORTES_CABINE;012;4;531;SODIMAS;catalogue_sodimas_2019
36SL012P00003;Bague metaframe diam15 mm;Ring diam 15mm for DYN;SLYCMA;Porte cabine;PORTES_CABINE;012;7;531;SODIMAS;catalogue_sodimas_2019
36SL012P00004;Bague metaframe diam15 mm;Ring diam 15mm for DYN;SLYCMA;Porte cabine;PORTES_CABINE;012;7;531;SODIMAS;catalogue_sodimas_2019
36SL012P00005;Galet diametre 56mm gorge;Roller diam 56mm-round groove-;SLYCMA;Porte cabine;PORTES_CABINE;012;81;531;SODIMAS;catalogue_sodimas_2019
36SL012P00006;Galet diametre 56mm gorge;Roller diam 56mm-round groove-;SLYCMA;Porte cabine;PORTES_CABINE;012;81;531;SODIMAS;catalogue_sodimas_2019
36SL012P00007;Contre-galet diam 43mm gorge;Counter roller diam 43 mm-round;SLYCMA;Porte cabine;PORTES_CABINE;012;75;531;SODIMAS;catalogue_sodimas_2019
36SL012P00008;Contre-galet diam 43mm gorge;Counter roller diam 43 mm-round;SLYCMA;Porte cabine;PORTES_CABINE;012;75;531;SODIMAS;catalogue_sodimas_2019
36SL022P00001;Patin porte ECOSIL-DYN-JET-EN-;Door guide shoe ECOSIL-DYN-JET;SLYCMA;Porte cabine;PORTES_CABINE;022;8;532;SODIMAS;catalogue_sodimas_2019
36SL022P00002;Patin porte ECOSIL-DYN-JET-EN-;Door guide shoe ECOSIL-DYN-JET;SLYCMA;Porte cabine;PORTES_CABINE;022;8;532;SODIMAS;catalogue_sodimas_2019
36SL022P00003;Patin porte CABY 3-LASER 3 VOT;Door guide shoe CABY3-LASER;SLYCMA;Porte cabine;PORTES_CABINE;022;5;532;SODIMAS;catalogue_sodimas_2019
36SL032P00001;Cable déverouillage perpendicu-;Steel wire set for perpendicular;SLYCMA;Porte cabine;PORTES_CABINE;032;52;533;SODIMAS;catalogue_sodimas_2019
36SL032P00002;Cable déverouillage perpendicu-;Steel wire set for perpendicular;SLYCMA;Porte cabine;PORTES_CABINE;032;52;533;SODIMAS;catalogue_sodimas_2019
36SL072P00001;Support contact arrachement;Door contact bracket Plycab2;SLYCMA;Porte cabine;PORTES_CABINE;072;70;534;SODIMAS;catalogue_sodimas_2019
