reference,designation,fournisseur_code,categorie_code,sous_categorie,marque_compatible,poids_grammes,page_catalogue,source,actif
35SC072P00004,Galet de serrure QKS8/QKS11,SODIMAS,PORTES_PALIERES,072,SCHINDLER,3,445,catalogue_sodimas_2019,true
35SC072P00005,Gâche serrure QKS8 gauche - ou- Contact lock and box QKS8 -left,SODIMAS,PORTES_PALIERES,072,SCHINDLER,191,445,catalogue_sodimas_2019,true
35SC072P00006,Gâche serrure QKS8 gauche - ou- Contact lock and box QKS8 -left,SODIMAS,PORTES_PALIERES,072,SCHINDLER,191,445,catalogue_sodimas_2019,true
35SC072P00007,Serrure QKS8 droite - ouverture,SODIMAS,PORTES_PALIERES,072,SCHINDLER,729,445,catalogue_sodimas_2019,true
35SC072P00008,Serrure QKS8 droite - ouverture,SODIMAS,PORTES_PALIERES,072,SCHINDLER,729,445,catalogue_sodimas_2019,true
35SC072P00009,Serrure QKS11 + gâche - droite,SODIMAS,PORTES_PALIERES,072,SCHINDLER,222,445,catalogue_sodimas_2019,true
35SC072P00010,Serrure QKS11 + gâche - droite,SODIMAS,PORTES_PALIERES,072,SCHINDLER,222,445,catalogue_sodimas_2019,true
35SC072P00011,Levier aluminium serrure HE1/,SODIMAS,PORTES_PALIERES,072,SCHINDLER,97,446,catalogue_sodimas_2019,true
35SC072P00012,Levier aluminium serrure HE1/,SODIMAS,PORTES_PALIERES,072,SCHINDLER,97,446,catalogue_sodimas_2019,true
35SC072P00013,Kit galets + axes pour serrure,SODIMAS,PORTES_PALIERES,072,SCHINDLER,74,446,catalogue_sodimas_2019,true
35SC072P00018,Kit galets + axes pour serrure,SODIMAS,PORTES_PALIERES,072,SCHINDLER,74,446,catalogue_sodimas_2019,true
35SC072P00019,Serrure Varidor 30 gauche - ou-,SODIMAS,PORTES_PALIERES,072,SCHINDLER,887,446,catalogue_sodimas_2019,true
35SC072P00022,Serrure Varidor 30 gauche - ou-,SODIMAS,PORTES_PALIERES,072,SCHINDLER,887,446,catalogue_sodimas_2019,true
35SC072P00023,Contact serrure HE2 (ouverture,SODIMAS,PORTES_PALIERES,072,SCHINDLER,222,446,catalogue_sodimas_2019,true
35SC072P00026,Contact serrure HE2 (ouverture,SODIMAS,PORTES_PALIERES,072,SCHINDLER,222,446,catalogue_sodimas_2019,true
35SC072P00027,Roulette entraînement QKSM2,SODIMAS,PORTES_PALIERES,072,SCHINDLER,4,446,catalogue_sodimas_2019,true
35SC072P00028,Roulette entraînement QKSM2,SODIMAS,PORTES_PALIERES,072,SCHINDLER,4,446,catalogue_sodimas_2019,true
35SC072P00029,Levier de verrouillage QKSM2,SODIMAS,PORTES_PALIERES,072,SCHINDLER,210,447,catalogue_sodimas_2019,true
35SC072P00030,Levier de verrouillage QKSM2,SODIMAS,PORTES_PALIERES,072,SCHINDLER,210,447,catalogue_sodimas_2019,true
35SC072P00031,Levier accouplement droit QKSM2 Coupling lever for QKSM2.,SODIMAS,PORTES_PALIERES,072,SCHINDLER,90,447,catalogue_sodimas_2019,true
35SC072P00032,Levier accouplement droit QKSM2 Coupling lever for QKSM2.,SODIMAS,PORTES_PALIERES,072,SCHINDLER,90,447,catalogue_sodimas_2019,true
35SC072P00033,Ressort de verrouillage,SODIMAS,PORTES_PALIERES,072,SCHINDLER,13,447,catalogue_sodimas_2019,true
35SC072P00034,Ressort de verrouillage,SODIMAS,PORTES_PALIERES,072,SCHINDLER,13,447,catalogue_sodimas_2019,true
35SC072P00035,Gâche serrure QKSM2 gauche,SODIMAS,PORTES_PALIERES,072,SCHINDLER,290,447,catalogue_sodimas_2019,true
35SC072P00036,Gâche serrure QKSM2 gauche,SODIMAS,PORTES_PALIERES,072,SCHINDLER,290,447,catalogue_sodimas_2019,true
35SC072P00037,Ressort de serrure gauche QKSM2,SODIMAS,PORTES_PALIERES,072,SCHINDLER,2,447,catalogue_sodimas_2019,true
35SC072P00038,Ressort de serrure gauche QKSM2,SODIMAS,PORTES_PALIERES,072,SCHINDLER,2,447,catalogue_sodimas_2019,true
35SC072P00039,Ensemble déverrouillage porte,SODIMAS,PORTES_PALIERES,072,SCHINDLER,65,448,catalogue_sodimas_2019,true
35SC072P00040,Ensemble déverrouillage porte,SODIMAS,PORTES_PALIERES,072,SCHINDLER,65,448,catalogue_sodimas_2019,true
35SC072P00041,Galet de serrure Varidor30,SODIMAS,PORTES_PALIERES,072,SCHINDLER,57,448,catalogue_sodimas_2019,true
35SC502P00001,Ressort rappel palière QKS11 - L,SODIMAS,PORTES_PALIERES,502,SCHINDLER,70,449,catalogue_sodimas_2019,true
35SC502P00002,Ressort rappel palière QKS11 - L,SODIMAS,PORTES_PALIERES,502,SCHINDLER,70,449,catalogue_sodimas_2019,true
35SC502P00003,Ressort rappel palière QKS11 - L,SODIMAS,PORTES_PALIERES,502,SCHINDLER,89,449,catalogue_sodimas_2019,true
35SC502P00004,Ressort rappel palière QKS11 - L,SODIMAS,PORTES_PALIERES,502,SCHINDLER,89,449,catalogue_sodimas_2019,true
35SC502P00005,Ressort traction porte palière,SODIMAS,PORTES_PALIERES,502,SCHINDLER,385,449,catalogue_sodimas_2019,true
35SC502P00006,Ressort traction porte palière,SODIMAS,PORTES_PALIERES,502,SCHINDLER,385,449,catalogue_sodimas_2019,true
35SC502P00007,"Ressort L 374 mm Ø 15,75 mm",SODIMAS,PORTES_PALIERES,502,SCHINDLER,50,450,catalogue_sodimas_2019,true
35SC512P00001,Ferme-porte L 361 mm PL 700-,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,451,catalogue_sodimas_2019,true
35SC512P00002,Ferme-porte L 361 mm PL 700-,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,451,catalogue_sodimas_2019,true
35SC512P00003,Ferme-porte L 361 mm réparation Door closer reparation lg 361,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,451,catalogue_sodimas_2019,true
35SC512P00004,Ferme-porte L 361 mm réparation Door closer reparation lg 361,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,451,catalogue_sodimas_2019,true
35SC512P00005,Ferme-porte L 425 mm PL 900-,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,451,catalogue_sodimas_2019,true
35SC512P00006,Ferme-porte L 425 mm PL 900-,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,451,catalogue_sodimas_2019,true
35SC512P00007,Ferme-porte L 425 mm réparation Door closer réparation lg 425,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,451,catalogue_sodimas_2019,true
35SC512P00008,Ferme-porte L 425 mm réparation Door closer réparation lg 425,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,451,catalogue_sodimas_2019,true
35SC512P00009,Galet bas HP30 avec axe,SODIMAS,PORTES_PALIERES,512,SCHINDLER,30,452,catalogue_sodimas_2019,true
35SC512P00010,Galet bas HP30 avec axe,SODIMAS,PORTES_PALIERES,512,SCHINDLER,30,452,catalogue_sodimas_2019,true
35SC512P00011,Courbe réparation gauche porte,SODIMAS,PORTES_PALIERES,512,SCHINDLER,193,452,catalogue_sodimas_2019,true
35SC512P00012,Courbe réparation gauche porte,SODIMAS,PORTES_PALIERES,512,SCHINDLER,193,452,catalogue_sodimas_2019,true
35SC512P00013,Ferme-porte L 260 mm démon-,SODIMAS,PORTES_PALIERES,512,SCHINDLER,887,452,catalogue_sodimas_2019,true
35SC512P00014,Ferme-porte L 260 mm démon-,SODIMAS,PORTES_PALIERES,512,SCHINDLER,887,452,catalogue_sodimas_2019,true
35SC512P00015,Ferme-porte L 260 mm renforcé,SODIMAS,PORTES_PALIERES,512,SCHINDLER,887,452,catalogue_sodimas_2019,true
35SC512P00016,Ferme-porte L 260 mm renforcé,SODIMAS,PORTES_PALIERES,512,SCHINDLER,887,452,catalogue_sodimas_2019,true
35SC512P00017,Ouvre-porte standard L 361 mm,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,452,catalogue_sodimas_2019,true
35SC512P00018,Ouvre-porte standard L 361 mm,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,452,catalogue_sodimas_2019,true
35SC512P00019,Ouvre-porte L 425 mm PL 900-,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,453,catalogue_sodimas_2019,true
35SC512P00020,Ouvre-porte L 425 mm PL 900-,SODIMAS,PORTES_PALIERES,512,SCHINDLER,,453,catalogue_sodimas_2019,true
35SC552P00001,Ensemble déverrouillage palier,SODIMAS,PORTES_PALIERES,552,SCHINDLER,93,454,catalogue_sodimas_2019,true
35SC552P00002,Ensemble déverrouillage palier,SODIMAS,PORTES_PALIERES,552,SCHINDLER,93,454,catalogue_sodimas_2019,true
35SC552P00003,Palette déverrouillage QKS11,SODIMAS,PORTES_PALIERES,552,SCHINDLER,29,454,catalogue_sodimas_2019,true
35SC552P00004,Palette déverrouillage QKS11,SODIMAS,PORTES_PALIERES,552,SCHINDLER,29,454,catalogue_sodimas_2019,true
35SC552P00005,Déverrouillage Varidor 20 gauche,SODIMAS,PORTES_PALIERES,552,SCHINDLER,88,454,catalogue_sodimas_2019,true
35SC552P00006,Déverrouillage Varidor 20 gauche,SODIMAS,PORTES_PALIERES,552,SCHINDLER,88,454,catalogue_sodimas_2019,true
35SC552P00007,Déverrouillage porte Varidor 30 -,SODIMAS,PORTES_PALIERES,552,SCHINDLER,157,454,catalogue_sodimas_2019,true
35SC552P00008,Déverrouillage porte Varidor 30 -,SODIMAS,PORTES_PALIERES,552,SCHINDLER,157,454,catalogue_sodimas_2019,true
35SC552P00009,Ensemble déverrouillage palière,SODIMAS,PORTES_PALIERES,552,SCHINDLER,69,454,catalogue_sodimas_2019,true
35SC552P00010,Ensemble déverrouillage palière,SODIMAS,PORTES_PALIERES,552,SCHINDLER,69,454,catalogue_sodimas_2019,true
35SC992P00001,Butée porte B60-B70,SODIMAS,PORTES_PALIERES,992,SCHINDLER,3,455,catalogue_sodimas_2019,true
35SC992P00002,Support guidage gauche cpds,SODIMAS,PORTES_PALIERES,992,SCHINDLER,60,455,catalogue_sodimas_2019,true
35SC992P00003,Support guidage gauche cpds,SODIMAS,PORTES_PALIERES,992,SCHINDLER,60,455,catalogue_sodimas_2019,true
35SC992P00004,Galet + axe pour bras levier porte,SODIMAS,PORTES_PALIERES,992,SCHINDLER,50,455,catalogue_sodimas_2019,true
35SE552P00001,Dispositif fermeture d’urgence,SODIMAS,PORTES_PALIERES,552,SELCOM-WITTUR,75,514,catalogue_sodimas_2019,true
35SE552P00002,Dispositif fermeture d’urgence,SODIMAS,PORTES_PALIERES,552,SELCOM-WITTUR,75,514,catalogue_sodimas_2019,true
35SK072P00001,Serrure SCHMERZAL AV20 Droite,SODIMAS,PORTES_PALIERES,072,SKG,552,521,catalogue_sodimas_2019,true
35SK072P00002,Serrure SCHMERZAL AV20 Droite,SODIMAS,PORTES_PALIERES,072,SKG,552,521,catalogue_sodimas_2019,true
35SK072P00003,Support SKG pour serrure porte,SODIMAS,PORTES_PALIERES,072,SKG,195,521,catalogue_sodimas_2019,true
35SK072P00004,Support SKG pour serrure porte,SODIMAS,PORTES_PALIERES,072,SKG,195,521,catalogue_sodimas_2019,true
35SK072P00005,Levier axe 52mm pour support,SODIMAS,PORTES_PALIERES,072,SKG,100,521,catalogue_sodimas_2019,true
35SK072P00006,Levier axe 52mm pour support,SODIMAS,PORTES_PALIERES,072,SKG,100,521,catalogue_sodimas_2019,true
35SK522P00001,Shunt pour contact RZ ( porte,SODIMAS,PORTES_PALIERES,522,SKG,39,522,catalogue_sodimas_2019,true
35SK522P00002,Shunt pour contact RZ ( porte,SODIMAS,PORTES_PALIERES,522,SKG,39,522,catalogue_sodimas_2019,true
35SK522P00003,Levier serrure SKG 3074-lg axe 45,SODIMAS,PORTES_PALIERES,522,SKG,115,522,catalogue_sodimas_2019,true
35SK522P00004,Levier serrure SKG 3074-lg axe 45,SODIMAS,PORTES_PALIERES,522,SKG,115,522,catalogue_sodimas_2019,true
35SK522P00005,Levier serrure TV90 SKG-porte,SODIMAS,PORTES_PALIERES,522,SKG,62,522,catalogue_sodimas_2019,true
35SK522P00006,Levier serrure TV90 SKG-porte,SODIMAS,PORTES_PALIERES,522,SKG,62,522,catalogue_sodimas_2019,true
35SK522P00007,Galet susp. gauche porte guillo-,SODIMAS,PORTES_PALIERES,522,SKG,436,522,catalogue_sodimas_2019,true
35SK522P00008,Galet susp. gauche porte guillo-,SODIMAS,PORTES_PALIERES,522,SKG,436,522,catalogue_sodimas_2019,true
35SK522P00009,Moteur de porte + attaches et,SODIMAS,PORTES_PALIERES,522,SKG,,522,catalogue_sodimas_2019,true
35SL012P00001,Galet diam 52mm gorge ronde,SODIMAS,PORTES_PALIERES,012,SLYCMA,52,526,catalogue_sodimas_2019,true
35SL012P00002,Galet diam 52mm gorge ronde,SODIMAS,PORTES_PALIERES,012,SLYCMA,52,526,catalogue_sodimas_2019,true
35SL012P00003,Galet diam 42 gorge ronde-porte,SODIMAS,PORTES_PALIERES,012,SLYCMA,81,526,catalogue_sodimas_2019,true
35SL012P00004,Galet diam 42 gorge ronde-porte,SODIMAS,PORTES_PALIERES,012,SLYCMA,81,526,catalogue_sodimas_2019,true
35SL012P00005,Contre-galet diam 30 -porte RHEA Counter Roller diam 30 -RHEA door Contre-galet diam 40mm- porte,SODIMAS,PORTES_PALIERES,012,SLYCMA,50,526,catalogue_sodimas_2019,true
35SL012P00006,Contre-galet diam 30 -porte RHEA Counter Roller diam 30 -RHEA door Contre-galet diam 40mm- porte,SODIMAS,PORTES_PALIERES,012,SLYCMA,50,526,catalogue_sodimas_2019,true
35SL012P00007,Contre-galet diam 24mm gorge,SODIMAS,PORTES_PALIERES,012,SLYCMA,38,526,catalogue_sodimas_2019,true
35SL012P00008,Contre-galet diam 24mm gorge,SODIMAS,PORTES_PALIERES,012,SLYCMA,38,526,catalogue_sodimas_2019,true
35SL012P00009,Contre-galet rapide -porte 3BS,SODIMAS,PORTES_PALIERES,012,SLYCMA,55,526,catalogue_sodimas_2019,true
35SL012P00010,Contre-galet rapide -porte 3BS,SODIMAS,PORTES_PALIERES,012,SLYCMA,55,526,catalogue_sodimas_2019,true
35SL022P00001,Demi patin Nylatron -porte Ecosil,SODIMAS,PORTES_PALIERES,022,SLYCMA,4,527,catalogue_sodimas_2019,true
35SL022P00002,Demi patin Nylatron -porte Ecosil,SODIMAS,PORTES_PALIERES,022,SLYCMA,4,527,catalogue_sodimas_2019,true
35SL022P00003,Patin porte ROC,SODIMAS,PORTES_PALIERES,022,SLYCMA,10,527,catalogue_sodimas_2019,true
35SL022P00004,Patin porte ROC,SODIMAS,PORTES_PALIERES,022,SLYCMA,10,527,catalogue_sodimas_2019,true
35SL072P00001,Galet devèrouillage diam,SODIMAS,PORTES_PALIERES,072,SLYCMA,30,528,catalogue_sodimas_2019,true
35SL072P00002,Galet devèrouillage diam,SODIMAS,PORTES_PALIERES,072,SLYCMA,30,528,catalogue_sodimas_2019,true
35SL072P00003,Galet devèrouillage 4BS/ROC-1,SODIMAS,PORTES_PALIERES,072,SLYCMA,10,528,catalogue_sodimas_2019,true
35SL072P00004,Galet devèrouillage 4BS/ROC-1,SODIMAS,PORTES_PALIERES,072,SLYCMA,10,528,catalogue_sodimas_2019,true
35SL072P00005,Joint torique pour galet déveroui-,SODIMAS,PORTES_PALIERES,072,SLYCMA,1,528,catalogue_sodimas_2019,true
35SL072P00006,Joint torique pour galet déveroui-,SODIMAS,PORTES_PALIERES,072,SLYCMA,1,528,catalogue_sodimas_2019,true
35SL072P00007,Sachet levier déverouillage,SODIMAS,PORTES_PALIERES,072,SLYCMA,160,528,catalogue_sodimas_2019,true
35SL072P00008,Sachet levier déverouillage,SODIMAS,PORTES_PALIERES,072,SLYCMA,160,528,catalogue_sodimas_2019,true
35SL502P00001,Paumelle porte battante,SODIMAS,PORTES_PALIERES,502,SLYCMA,900,529,catalogue_sodimas_2019,true
35SL992P00001,Butèe caoutchouc avec vis -porte,SODIMAS,PORTES_PALIERES,992,SLYCMA,5,530,catalogue_sodimas_2019,true
35SO012P00001,ø xis 12,SODIMAS,PORTES_PALIERES,012,FERMATOR,80,132,catalogue_sodimas_2019,true
35SO072P00010,Contact de presence + shunt --50 Electrical contact kit 50/11 et 40/10,SODIMAS,PORTES_PALIERES,072,FERMATOR,30,133,catalogue_sodimas_2019,true
35TH012P00001,Galet Ø 60 porte S6 /D6/S11/D11,SODIMAS,PORTES_PALIERES,012,THYSSEN,72,546,catalogue_sodimas_2019,true
35TH012P00002,Galet Ø 60 porte S6 /D6/S11/D11,SODIMAS,PORTES_PALIERES,012,THYSSEN,72,546,catalogue_sodimas_2019,true
35TH022P00001,Patin guidage vantail S11/D11,SODIMAS,PORTES_PALIERES,022,THYSSEN,15,547,catalogue_sodimas_2019,true
35TH072P00001,Contact de serrure Thyssen,SODIMAS,PORTES_PALIERES,072,THYSSEN,16,548,catalogue_sodimas_2019,true
35TH072P00002,Contact de serrure Thyssen,SODIMAS,PORTES_PALIERES,072,THYSSEN,16,548,catalogue_sodimas_2019,true
35TH072P00003,Galet de serrure Thyssen -,SODIMAS,PORTES_PALIERES,072,THYSSEN,6,548,catalogue_sodimas_2019,true
36CD522P00001,Boîtier 101 231 pour cellule Cedes Box 101 231 for cegard/Max,SODIMAS,PORTES_CABINE,522,CEDES,650,106,catalogue_sodimas_2019,true
36DA032P00001,Câblette (L1080) suspension,SODIMAS,PORTES_CABINE,032,DALDOSS-MICROLIFT,360,121,catalogue_sodimas_2019,true
36DA032P00002,Câblette (L1080) suspension,SODIMAS,PORTES_CABINE,032,DALDOSS-MICROLIFT,360,121,catalogue_sodimas_2019,true
36DA032P00003,Câblette (L1480) suspension,SODIMAS,PORTES_CABINE,032,DALDOSS-MICROLIFT,400,121,catalogue_sodimas_2019,true
36DA032P00004,Câblette (L1480) suspension,SODIMAS,PORTES_CABINE,032,DALDOSS-MICROLIFT,400,121,catalogue_sodimas_2019,true
36DI012P00001,Jeu de 2 galets Ø 54/60 Sematic,SODIMAS,PORTES_CABINE,012,DIVERS,333,581,catalogue_sodimas_2019,true
36DI012P00002,Jeu de 2 galets Ø 54/60 Sematic,SODIMAS,PORTES_CABINE,012,DIVERS,333,581,catalogue_sodimas_2019,true
36DI012P00003,Fermator MOD310,SODIMAS,PORTES_CABINE,012,DIVERS,82,581,catalogue_sodimas_2019,true
36DI012P00004,Fermator MOD310,SODIMAS,PORTES_CABINE,012,DIVERS,82,581,catalogue_sodimas_2019,true
36DI012P00005,- avec axe M10 BASSETTI,SODIMAS,PORTES_CABINE,012,DIVERS,85,581,catalogue_sodimas_2019,true
36DI012P00006,- avec axe M10 BASSETTI,SODIMAS,PORTES_CABINE,012,DIVERS,85,581,catalogue_sodimas_2019,true
36DI012P00007,avec axe excentrique long M10.  longer excentric pin M10,SODIMAS,PORTES_CABINE,012,DIVERS,94,581,catalogue_sodimas_2019,true
36DI072P00001,Shunt PZ18 pour contact Kronen-,SODIMAS,PORTES_CABINE,072,DIVERS,5,229,catalogue_sodimas_2019,true
36DI072P00002,Shunt PZ18 pour contact Kronen-,SODIMAS,PORTES_CABINE,072,DIVERS,5,229,catalogue_sodimas_2019,true
36DI072P00003,Shunt PZ21 pour contact Kronen-,SODIMAS,PORTES_CABINE,072,DIVERS,6,229,catalogue_sodimas_2019,true
36DI072P00004,Contact seul AZ01K,SODIMAS,PORTES_CABINE,072,DIVERS,32,512,catalogue_sodimas_2019,true
36DI072P00005,Contact seul AZ01K,SODIMAS,PORTES_CABINE,072,DIVERS,32,512,catalogue_sodimas_2019,true
36DI072P00006,Shunt seul AZ01 ht 21mm,SODIMAS,PORTES_CABINE,072,DIVERS,4,512,catalogue_sodimas_2019,true
36DI072P00007,Shunt seul AZ01 ht 21mm,SODIMAS,PORTES_CABINE,072,DIVERS,4,512,catalogue_sodimas_2019,true
36DI072P00008,Shunt seul AZ02,SODIMAS,PORTES_CABINE,072,DIVERS,11,512,catalogue_sodimas_2019,true
36DI072P00009,Shunt seul AZ02,SODIMAS,PORTES_CABINE,072,DIVERS,11,512,catalogue_sodimas_2019,true
36DI072P00010,Shunt seul AZ05,SODIMAS,PORTES_CABINE,072,DIVERS,16,512,catalogue_sodimas_2019,true
36DI072P00011,Shunt seul AZ05,SODIMAS,PORTES_CABINE,072,DIVERS,16,512,catalogue_sodimas_2019,true
36DI072P00012,Shunt AZ07/AZ 14 -18mm avec,SODIMAS,PORTES_CABINE,072,DIVERS,4,512,catalogue_sodimas_2019,true
36DI072P00013,Shunt AZ07/AZ 14 -18mm avec,SODIMAS,PORTES_CABINE,072,DIVERS,4,512,catalogue_sodimas_2019,true
36DI072P00014,Shunt seul 18 mm -AZ06/AZ07/,SODIMAS,PORTES_CABINE,072,DIVERS,4,513,catalogue_sodimas_2019,true
36DI072P00015,Shunt seul 18 mm -AZ06/AZ07/,SODIMAS,PORTES_CABINE,072,DIVERS,4,513,catalogue_sodimas_2019,true
36DI072P00016,Contact arrachement AZ15ZVK,SODIMAS,PORTES_CABINE,072,DIVERS,96,513,catalogue_sodimas_2019,true
36DI072P00017,Contact arrachement AZ15ZVK,SODIMAS,PORTES_CABINE,072,DIVERS,96,513,catalogue_sodimas_2019,true
36DI072P00018,Shunt seul pour contact AZ15ZO,SODIMAS,PORTES_CABINE,072,DIVERS,6,513,catalogue_sodimas_2019,true
36DI072P00019,Shunt seul pour contact AZ15ZO,SODIMAS,PORTES_CABINE,072,DIVERS,6,513,catalogue_sodimas_2019,true
36DI072P00020,Intermagnétique bistable BN 31-,SODIMAS,PORTES_CABINE,072,DIVERS,66,513,catalogue_sodimas_2019,true
36DI072P00021,Shunt PZ21 pour contact Kronen-,SODIMAS,PORTES_CABINE,072,DIVERS,6,229,catalogue_sodimas_2019,true
36DI072P00022,Contact Kronenberg type HZ,SODIMAS,PORTES_CABINE,072,DIVERS,25,229,catalogue_sodimas_2019,true
36DI072P00023,Contact Kronenberg type HZ,SODIMAS,PORTES_CABINE,072,DIVERS,25,229,catalogue_sodimas_2019,true
36DI072P00024,Contact AZ15ZO-2036-3 porte,SODIMAS,PORTES_CABINE,072,DIVERS,105,229,catalogue_sodimas_2019,true
36DI072P00025,Contact AZ15ZO-2036-3 porte,SODIMAS,PORTES_CABINE,072,DIVERS,105,229,catalogue_sodimas_2019,true
36DI072P00026,Contact KRONENBERG DZ73-B,SODIMAS,PORTES_CABINE,072,DIVERS,51,229,catalogue_sodimas_2019,true
36DI072P00027,Kit contact 131 Aljo + shunt,SODIMAS,PORTES_CABINE,072,DIVERS,25,582,catalogue_sodimas_2019,true
36DI072P00028,Kit contact 131 Aljo + shunt,SODIMAS,PORTES_CABINE,072,DIVERS,25,582,catalogue_sodimas_2019,true
36DI072P00029,Shunt ouvert pour contact,SODIMAS,PORTES_CABINE,072,DIVERS,8,582,catalogue_sodimas_2019,true
36DI072P00030,Shunt ouvert pour contact,SODIMAS,PORTES_CABINE,072,DIVERS,8,582,catalogue_sodimas_2019,true
36DI072P00031,Contact KRONENBERG DZ73-B,SODIMAS,PORTES_CABINE,072,DIVERS,51,229,catalogue_sodimas_2019,true
36DI072P00032,Shunt DZ21 pour contact Kronen-,SODIMAS,PORTES_CABINE,072,DIVERS,10,230,catalogue_sodimas_2019,true
36DI072P00033,Shunt DZ21 pour contact Kronen-,SODIMAS,PORTES_CABINE,072,DIVERS,10,230,catalogue_sodimas_2019,true
36DI072P00034,Contact avec ressort - droit NC,SODIMAS,PORTES_CABINE,072,DIVERS,135,230,catalogue_sodimas_2019,true
36DI072P00035,Contact avec ressort - droit NC,SODIMAS,PORTES_CABINE,072,DIVERS,135,230,catalogue_sodimas_2019,true
36DI072P00036,Contact arrachement étanche,SODIMAS,PORTES_CABINE,072,DIVERS,130,230,catalogue_sodimas_2019,true
36DI512P00001,Came anti-dérive 2 tonnes VA1,SODIMAS,PORTES_CABINE,512,DIVERS,,583,catalogue_sodimas_2019,true
36DI512P00002,Came anti-dérive 2 tonnes VA1,SODIMAS,PORTES_CABINE,512,DIVERS,,583,catalogue_sodimas_2019,true
36DI512P00003,Came anti-dérive 2 tonnes VA1 -,SODIMAS,PORTES_CABINE,512,DIVERS,,583,catalogue_sodimas_2019,true
36DI512P00004,Came anti-dérive 2 tonnes VA1 -,SODIMAS,PORTES_CABINE,512,DIVERS,,583,catalogue_sodimas_2019,true
36DI512P00005,Came anti-dérive 3 tonnes VA3 -,SODIMAS,PORTES_CABINE,512,DIVERS,,583,catalogue_sodimas_2019,true
36DI512P00006,Came anti-dérive 3 tonnes VA3 -,SODIMAS,PORTES_CABINE,512,DIVERS,,583,catalogue_sodimas_2019,true
36DI512P00007,Came mobile EMT17 48 VCC,SODIMAS,PORTES_CABINE,512,DIVERS,,231,catalogue_sodimas_2019,true
36DI512P00008,Came mobile EMT17 48 VCC,SODIMAS,PORTES_CABINE,512,DIVERS,,231,catalogue_sodimas_2019,true
36DI512P00009,Came mobile EMT17 230 VCA,SODIMAS,PORTES_CABINE,512,DIVERS,,231,catalogue_sodimas_2019,true
36DI512P00010,Came mobile EMT17 230 VCA,SODIMAS,PORTES_CABINE,512,DIVERS,,231,catalogue_sodimas_2019,true
36DI512P00011,Came mobile EMT15 48 VCC,SODIMAS,PORTES_CABINE,512,DIVERS,,231,catalogue_sodimas_2019,true
36DI512P00012,Came mobile EMT15 48 VCC,SODIMAS,PORTES_CABINE,512,DIVERS,,231,catalogue_sodimas_2019,true
36DI512P00013,Came mobile EMT15 110 VCC,SODIMAS,PORTES_CABINE,512,DIVERS,,231,catalogue_sodimas_2019,true
36DI522P00001,Cellule avec réflecteur 20-240 V,SODIMAS,PORTES_CABINE,522,DIVERS,,584,catalogue_sodimas_2019,true
36DI522P00002,Boîtier 101 231 pour cellule Cedes Box 101 231 for cegard/Max,SODIMAS,PORTES_CABINE,522,DIVERS,650,106,catalogue_sodimas_2019,true
